Domain,Confidence,Indicators,Country_Code,Shop_ID,Timestamp
https://adammarcjewels.com,25,Currency: INR,,,2024-12-20 19:51:50
https://atulyakalaindia.com,25,Currency: INR,,,2024-12-20 19:51:56
https://stitchandstory.com,25,Currency: INR,,,2024-12-20 19:51:58
https://herobility.com,25,Currency: INR,,,2024-12-20 19:52:08
https://myfiltersdirect.com,25,Currency: INR,,,2024-12-20 19:52:09
https://warriorwithindesigns.com,25,Currency: INR,,,2024-12-20 19:52:16
https://scrappindoodles.com,25,Currency: INR,,,2024-12-20 19:52:17
https://mygeekery.com,25,Currency: INR,,,2024-12-20 19:52:27
https://miinkbrazilian.com,25,Currency: INR,,,2024-12-20 19:52:42
https://chef-tab.com,25,Currency: INR,,,2024-12-20 19:52:46
https://highbornlondon.com,25,Currency: INR,,,2024-12-20 19:52:54
https://inkermannyc.com,25,Currency: INR,,,2024-12-20 19:52:59
https://looseleafmarket.com,25,Currency: INR,,,2024-12-20 19:53:00
https://srstore09.myshopify.com,25,Currency: INR,,,2024-12-20 19:53:05
https://teelanyc.com,25,Currency: INR,,,2024-12-20 19:53:08
https://sohoodie.com,25,Currency: INR,,,2024-12-20 19:53:10
https://goldcoastkiteboarding.com,25,Currency: INR,,,2024-12-20 19:53:24
https://shoptiarehawaii.com,25,Currency: INR,,,2024-12-20 19:53:24
https://shamswear.com,25,Currency: INR,,,2024-12-20 19:53:34
https://malayaorganics.com,25,Currency: INR,,,2024-12-20 19:53:49
https://moarmouz.com,25,Currency: INR,,,2024-12-20 19:53:50
https://sashahosiery.com,25,Currency: INR,,,2024-12-20 19:53:54
https://hairzing.com,25,Currency: INR,,,2024-12-20 19:53:58
https://sevenpotions.com,25,Currency: INR,,,2024-12-20 19:54:00
https://bdrivensports.com,25,Currency: INR,,,2024-12-20 19:54:01
https://targetvisioncam.com,25,Currency: INR,,,2024-12-20 19:54:01
https://seaurchinstudio.com,25,Meta locale: IN,IN,,2024-12-20 19:54:26
https://intrepidtulips.com,25,Meta locale: IN,IN,,2024-12-20 19:54:29
https://imlee-jaipur.myshopify.com,25,Currency: INR,,,2024-12-20 19:54:43
https://rachelstichbury.com,25,Currency: INR,,,2024-12-20 19:54:43
https://allthingsheroscape.com,25,Currency: INR,,,2024-12-20 19:54:46
https://cleantechdocs.com,25,Currency: INR,,,2024-12-20 19:54:53
https://riplaces.com,25,Currency: INR,,,2024-12-20 19:54:56
https://realdoctorwho.com,25,Currency: INR,,,2024-12-20 19:55:35
https://givewink.com,25,Currency: INR,,,2024-12-20 19:55:57
https://powersbikeshop.com,25,Currency: INR,,,2024-12-20 19:55:57
https://elastichairbandz.com,25,Meta locale: IN,IN,,2024-12-20 19:56:04
https://looseleafteamarket.com,25,Currency: INR,,,2024-12-20 19:56:11
https://laurierblanc.com,25,Currency: INR,,,2024-12-20 19:56:11
https://miellee.com,25,Currency: INR,,,2024-12-20 19:56:14
https://bebaakstudio.com,25,Currency: INR,,,2024-12-20 19:56:28
https://efytal.com,25,Currency: INR,,,2024-12-20 19:56:44
https://bigskyinternational.com,25,Currency: INR,,,2024-12-20 19:56:50
https://puregheedesigns.com,25,Currency: INR,,,2024-12-20 19:57:05
https://mosequipment.com,25,Currency: INR,,,2024-12-20 19:57:23
https://bestitchedneedlepointshop.com,25,Currency: INR,,,2024-12-20 19:57:23
https://beauandro.com,25,Currency: INR,,,2024-12-20 19:57:24
https://ruggitcollars.com,25,Currency: INR,,,2024-12-20 19:57:27
https://mukhayoga.com,25,Currency: INR,,,2024-12-20 19:57:34
https://sabattusdiscgolf.com,25,Currency: INR,,,2024-12-20 19:58:09
https://tealbee.com,25,Currency: INR,,,2024-12-20 19:59:13
https://timelybuys.com,25,Currency: INR,,,2024-12-20 19:59:14
https://busoaudio.com,25,Currency: INR,,,2024-12-20 19:59:39
https://anamericancraftsman.com,25,Currency: INR,,,2024-12-20 19:59:40
https://uberlyfe.com,25,Indian address format: pincode,,,2024-12-20 19:59:54
https://surfmonkeygear.com,25,Currency: INR,,,2024-12-20 20:00:02
https://lainghome.com,25,Currency: INR,,,2024-12-20 20:00:58
https://judirosenny.com,25,Currency: INR,,,2024-12-20 20:01:09
https://seanmartorana.com,25,Currency: INR,,,2024-12-20 20:01:15
https://reloadgallery.com,25,Currency: INR,,,2024-12-20 20:01:26
https://skintightinc.com,25,Currency: INR,,,2024-12-20 20:01:58
https://asap-aquarium.com,25,Currency: INR,,,2024-12-20 20:01:58
